,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
2787,0,0,0,-1,-1,-1,0,0,70,-1,-1,-1,66,0,28,43,0,25,0,0,0,0,0,21,14,0,0,85,100000006,100000006,7,63,45,-1,-1,-1,100000005,-1,100000005
5972,-1,-1,-1,-1,-1,-1,8,2,0,41,28,0,0,42,17,0,52,0,0,6,77,0,15,0,54,0,0,32,6,0,-1,-1,-1,19,27,0,-1,-1,-1
10170,0,0,5,0,0,0,7,17,20,15,0,0,66,8,0,-1,-1,-1,1,0,23,0,0,41,14,0,0,0,100000006,100000006,51,4,67,0,24,30,0,100000006,100000006
10801,0,0,85,0,56,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,40,0,0,70,6,0,12,34,38,5,10,0,-1,-1,-1
10817,0,0,0,0,0,3,0,0,0,0,0,87,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,61,6,0,0,0,0,39,0,79,-1,-1,-1
14179,0,13,0,29,0,0,0,4,0,0,0,0,66,40,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,100000006,100000006,0,0,0,5,24,0,18,0,0
19705,0,0,0,0,0,0,12,0,18,0,28,55,0,0,0,-1,-1,-1,0,20,77,-1,-1,-1,54,55,41,0,6,0,44,1,37,0,27,21,-1,-1,-1
20049,0,0,0,9,0,0,-1,-1,-1,0,0,33,-1,-1,-1,0,100000006,100000006,0,10,0,1,0,22,54,0,0,0,6,0,26,0,49,-1,-1,-1,-1,-1,-1
20358,-1,-1,-1,18,4,3,0,0,2,0,0,87,-1,-1,-1,-1,-1,-1,17,0,0,26,0,0,54,95,88,0,6,44,0,23,0,0,21,79,-1,-1,-1
20713,0,14,0,0,0,3,0,0,0,0,0,87,100000005,-1,100000005,35,0,0,-1,-1,-1,0,0,4,54,33,88,0,6,0,0,12,0,39,0,79,-1,-1,-1
21333,0,0,0,-1,-1,-1,0,0,0,20,20,0,0,0,0,-1,-1,-1,14,0,30,16,27,0,54,0,0,5,6,0,100000003,100000003,39,0,75,68,-1,-1,-1
21408,0,0,0,0,0,0,0,0,24,6,4,0,66,0,0,-1,-1,-1,0,1,0,63,32,21,-1,-1,-1,0,100000006,100000006,34,63,76,100000003,100000003,63,100000005,-1,100000005
22594,0,0,0,0,0,10,13,4,0,9,7,0,66,0,5,0,0,8,1,0,10,0,58,0,14,26,25,0,100000006,100000006,0,41,52,100000005,-1,100000005,26,3,63
22685,0,0,14,0,6,0,0,4,0,0,0,67,66,41,5,-1,-1,-1,1,3,83,0,0,21,-1,-1,-1,0,100000006,100000006,4,0,0,33,24,35,4,27,22
23249,-1,-1,-1,0,0,0,16,5,0,0,0,2,0,4,0,0,13,2,-1,-1,-1,1,0,0,54,1,27,-1,-1,-1,26,1,13,0,11,54,-1,-1,-1
24557,0,0,8,0,56,0,-1,-1,-1,0,0,0,0,0,0,0,69,6,0,6,0,0,0,0,-1,-1,-1,70,6,47,12,0,0,11,10,44,-1,-1,-1
25752,0,0,0,9,55,0,16,5,0,1,0,0,0,0,0,0,100000006,100000006,0,10,1,1,0,0,54,0,0,78,6,16,26,5,49,0,65,89,-1,-1,-1
25896,0,0,0,0,0,0,0,0,0,19,34,0,-1,-1,-1,0,0,0,0,0,77,0,0,42,54,0,0,0,6,0,-1,-1,-1,0,27,7,-1,-1,-1
25949,-1,-1,-1,0,0,0,16,5,0,0,0,0,0,0,0,0,31,0,0,90,0,1,0,42,54,28,0,0,6,6,26,5,0,46,10,0,-1,-1,-1
27142,-1,-1,-1,-1,-1,-1,16,0,0,0,0,0,20,0,1,-1,-1,-1,-1,-1,-1,1,19,0,54,0,0,1,6,0,-1,-1,-1,17,8,3,-1,-1,-1
27675,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,18,36,32,0,-1,-1,-1,97,0,5,0,3,5,0,0,43,4,0,20,50,100000006,100000006,8,17,10
28288,0,0,0,0,0,0,20,0,12,9,0,0,66,0,0,2,0,25,0,14,0,76,0,21,-1,-1,-1,28,100000006,100000006,0,63,3,100000003,100000003,38,100000005,-1,100000005
28422,0,0,0,0,0,36,0,39,0,0,59,19,0,0,0,5,0,0,0,0,34,1,0,0,0,30,34,100000005,-1,100000005,17,100000006,100000006,-1,-1,-1,15,100000006,100000006
28539,0,0,0,0,0,0,40,100000006,100000006,79,28,0,0,0,0,0,13,0,0,0,77,12,23,0,54,55,74,46,6,10,15,1,8,2,27,10,-1,-1,-1
28619,0,0,0,0,0,22,0,1,0,19,3,0,0,0,0,0,0,0,-1,-1,-1,0,0,42,54,0,0,0,6,0,18,9,0,43,27,0,-1,-1,-1
29055,-1,-1,-1,13,8,0,100000003,100000003,32,0,28,44,18,39,0,0,13,0,0,0,77,-1,-1,-1,54,77,0,0,6,7,-1,-1,-1,49,27,12,-1,-1,-1
29719,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,33,34,-1,-1,-1,0,1,0,17,3,0,13,4,23,50,0,0,0,35,10
30088,-1,-1,-1,-1,-1,-1,0,39,28,0,59,0,0,8,0,5,0,0,29,0,34,0,9,30,0,0,34,100000005,-1,100000005,1,100000006,100000006,-1,-1,-1,0,100000006,100000006
30678,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,-1,-1,97,0,0,0,0,0,0,0,0,0,7,4,50,4,1,60,25,10
31469,-1,-1,-1,0,0,0,0,33,44,0,0,0,-1,-1,-1,0,0,0,1,2,57,29,2,42,-1,-1,-1,0,100000006,100000006,-1,-1,-1,-1,-1,-1,38,2,1
32373,0,0,0,0,19,0,0,4,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,2,3,17,14,0,11,0,100000006,100000006,0,21,72,0,24,46,3,28,17
32426,0,0,0,0,19,0,0,4,0,0,0,0,66,0,5,0,0,3,-1,-1,-1,-1,-1,-1,14,0,11,0,100000006,100000006,-1,-1,-1,13,24,0,3,6,11
32795,0,0,32,0,0,3,15,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,54,0,32,0,6,54,62,4,64,100000003,100000003,5,-1,-1,-1
33176,0,0,56,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,57,-1,-1,-1,14,30,0,0,100000006,100000006,0,0,2,0,24,45,38,2,1
33763,0,0,0,-1,-1,-1,16,5,7,-1,-1,-1,-1,-1,-1,0,0,0,21,0,33,-1,-1,-1,54,5,4,0,6,6,26,5,11,0,0,1,-1,-1,-1
35034,0,0,0,-1,-1,-1,69,0,0,0,0,0,0,0,0,0,32,67,0,0,34,97,0,7,0,43,0,0,17,0,0,0,33,-1,-1,-1,0,0,10
35196,0,0,0,0,0,0,0,10,0,0,0,0,-1,-1,-1,74,2,0,1,52,0,100000003,100000003,0,14,0,5,32,100000006,100000006,4,42,0,7,24,3,8,100000006,100000006
35382,0,0,0,0,19,0,0,4,0,0,0,0,-1,-1,-1,1,0,0,-1,-1,-1,10,0,0,14,0,11,0,100000006,100000006,0,14,72,0,24,0,3,15,60
35648,-1,-1,-1,0,19,0,-1,-1,-1,47,0,0,66,0,5,0,0,0,-1,-1,-1,12,0,0,14,0,11,0,100000006,100000006,0,28,72,22,24,0,3,6,4
36108,0,0,0,0,0,0,5,0,0,0,28,0,0,0,7,-1,-1,-1,60,0,77,-1,-1,-1,54,0,39,-1,-1,-1,-1,-1,-1,50,27,12,-1,-1,-1
36249,0,0,5,0,1,0,7,0,0,15,9,0,-1,-1,-1,-1,-1,-1,1,0,9,29,0,41,14,0,0,0,100000006,100000006,51,10,12,34,24,30,0,0,0
37669,0,0,33,1,0,0,0,0,4,0,0,25,-1,-1,-1,0,0,0,0,56,77,5,32,30,54,32,0,-1,-1,-1,78,1,32,1,27,30,-1,-1,-1
37736,0,0,6,0,19,0,0,4,0,0,0,36,-1,-1,-1,1,0,0,1,0,0,12,0,0,14,0,11,57,100000006,100000006,76,0,72,-1,-1,-1,3,6,88
38061,0,0,0,0,1,17,0,0,0,0,0,20,-1,-1,-1,-1,-1,-1,0,56,77,5,0,30,54,0,0,17,6,0,100000003,100000003,32,-1,-1,-1,-1,-1,-1
38707,0,4,0,0,100000006,100000006,-1,-1,-1,0,0,0,0,50,0,0,37,0,0,15,20,1,100000006,100000006,54,54,0,11,6,3,-1,-1,-1,0,0,2,-1,-1,-1
38839,-1,-1,-1,13,0,0,-1,-1,-1,41,28,6,-1,-1,-1,4,0,0,-1,-1,-1,0,15,10,54,0,0,0,6,37,-1,-1,-1,43,27,15,-1,-1,-1
39067,0,0,5,0,0,0,24,1,16,15,0,0,66,0,0,54,0,0,1,0,0,0,35,41,14,0,0,0,100000006,100000006,51,0,0,-1,-1,-1,14,26,7
39301,-1,-1,-1,0,0,0,21,0,0,37,0,0,0,0,11,0,0,0,0,0,77,0,0,0,-1,-1,-1,0,6,7,0,4,11,0,27,13,-1,-1,-1
39591,0,0,0,13,19,0,0,4,0,0,0,0,-1,-1,-1,0,0,0,1,0,0,5,0,0,14,0,11,34,100000006,100000006,0,0,72,-1,-1,-1,3,6,15
39681,0,0,0,0,0,0,53,11,0,0,0,0,0,0,18,0,32,6,-1,-1,-1,97,0,0,0,0,0,8,100000006,100000006,4,100000006,100000006,50,6,25,11,17,10
40298,0,0,0,0,0,0,16,5,23,-1,-1,-1,-1,-1,-1,43,31,0,0,0,39,1,0,6,54,28,0,7,6,6,26,5,0,46,10,0,-1,-1,-1
40353,-1,-1,-1,0,19,38,-1,-1,-1,0,0,0,-1,-1,-1,48,0,0,1,7,0,0,0,0,14,10,11,-1,-1,-1,0,0,72,80,24,0,3,15,0
40961,0,5,0,0,100000006,100000006,16,0,0,0,0,0,0,50,0,0,0,58,-1,-1,-1,1,18,0,-1,-1,-1,1,6,3,26,21,38,100000003,100000003,5,-1,-1,-1
41711,0,0,30,0,19,38,0,4,0,0,0,0,66,0,5,0,100000006,100000006,1,0,0,77,0,0,14,28,11,0,100000006,100000006,-1,-1,-1,80,24,0,3,15,52
41776,0,0,0,0,19,0,0,4,0,0,0,0,-1,-1,-1,0,0,0,1,1,43,5,0,15,14,0,11,0,100000006,100000006,0,0,72,6,24,0,3,6,66
41820,0,0,0,-1,-1,-1,-1,-1,-1,51,0,0,0,3,41,0,0,0,13,0,21,1,0,13,54,11,16,0,6,0,26,6,49,7,0,17,-1,-1,-1
42223,0,0,0,0,0,4,0,4,0,0,0,0,66,0,5,0,6,82,1,0,0,0,0,9,14,0,0,0,100000006,100000006,12,86,0,2,24,2,64,100000006,100000006
42474,0,0,0,-1,-1,-1,0,4,0,6,0,0,66,0,5,0,34,0,1,0,0,0,0,5,14,0,0,0,100000006,100000006,22,0,0,5,24,0,100000003,100000003,63
42661,-1,-1,-1,13,40,0,8,2,0,41,28,0,0,42,17,0,0,0,0,0,77,28,15,10,54,0,0,59,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
43070,0,0,0,0,0,36,0,39,0,-1,-1,-1,0,0,0,5,0,23,0,0,34,-1,-1,-1,0,0,33,100000005,-1,100000005,14,100000006,100000006,50,51,8,-1,-1,-1
44225,-1,-1,-1,0,19,0,0,4,0,0,32,0,66,0,5,0,0,0,1,1,43,5,0,0,14,0,11,19,100000006,100000006,0,0,72,0,24,0,3,6,52
44247,0,0,41,0,56,16,-1,-1,-1,0,0,0,0,18,0,0,0,14,20,6,4,0,1,0,14,11,0,0,6,0,1,2,0,0,10,5,-1,-1,-1
44546,0,4,0,0,0,0,49,0,0,0,28,0,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,54,55,0,0,6,0,15,21,2,3,27,49,-1,-1,-1
44690,0,0,68,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,64,56,77,5,0,30,54,28,0,-1,-1,-1,3,0,32,0,27,7,-1,-1,-1
44863,0,0,0,0,0,22,-1,-1,-1,19,0,0,0,0,0,0,0,0,40,0,77,-1,-1,-1,54,0,0,0,6,20,18,0,69,43,27,0,-1,-1,-1
45013,0,56,5,19,31,0,-1,-1,-1,15,0,0,66,0,0,54,0,0,1,0,0,8,0,41,14,0,57,0,100000006,100000006,51,0,0,-1,-1,-1,1,26,7
45099,0,28,0,6,0,0,15,0,0,0,20,25,-1,-1,-1,-1,-1,-1,0,1,3,-1,-1,-1,54,0,30,-1,-1,-1,62,4,0,6,0,5,-1,-1,-1
45102,0,0,0,29,0,0,0,4,0,25,96,10,66,14,5,47,0,0,1,0,0,0,0,0,14,0,0,28,100000006,100000006,0,0,49,0,24,57,2,0,39
45393,0,0,0,16,0,0,-1,-1,-1,0,56,87,0,16,0,0,0,0,0,0,0,4,0,31,54,0,88,28,6,57,-1,-1,-1,0,1,0,-1,-1,-1
45884,0,0,9,-1,-1,-1,0,4,24,0,0,0,66,0,5,0,26,82,1,0,0,0,0,0,14,0,8,26,100000006,100000006,12,86,0,2,24,0,64,100000006,100000006
46389,0,96,0,0,0,0,16,5,0,12,0,26,0,0,0,0,0,0,0,31,0,1,3,25,54,0,13,0,6,21,26,54,49,-1,-1,-1,-1,-1,-1
46791,0,0,0,0,28,36,0,39,17,-1,-1,-1,100000005,-1,100000005,-1,-1,-1,0,0,34,77,72,0,0,16,0,100000005,-1,100000005,-1,-1,-1,50,51,0,0,100000006,100000006
46956,0,0,0,0,1,69,6,0,0,0,0,0,66,88,0,62,0,0,1,0,0,7,0,0,14,0,7,-1,-1,-1,100000003,100000003,0,0,24,1,47,11,0
47281,0,0,19,0,6,0,0,4,0,0,0,0,66,41,5,100000005,-1,100000005,1,85,0,21,0,0,14,0,0,24,100000006,100000006,5,0,0,4,24,35,0,22,21
