,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
4293,0,60,0,54,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,1,100000003,100000003,4,-1,-1,-1,0,0,6,0,41,10,20,100000006,100000006
6704,17,60,0,0,36,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,13,0,0,100000003,100000003,4,-1,-1,-1,18,0,6,100000003,100000003,10,20,0,20
8631,0,0,0,2,38,0,45,45,2,15,71,0,0,100000006,100000006,0,0,94,56,0,1,0,0,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,0,0,10,0,19,93
12301,0,0,4,-1,-1,-1,9,67,2,0,0,0,62,100000006,100000006,22,0,0,0,0,0,3,0,0,0,51,4,0,57,0,34,11,24,33,0,10,-1,-1,-1
15357,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,17,4,0,0,0,0,-1,-1,-1,34,100000006,100000006,14,0,2,-1,-1,-1,0,0,10,0,8,0,62,100000006,100000006
18422,0,0,0,7,69,0,32,0,0,0,0,0,-1,-1,-1,0,55,0,-1,-1,-1,0,0,0,11,0,4,-1,-1,-1,100000003,100000003,74,0,3,10,0,19,4
20380,0,0,0,-1,-1,-1,10,0,32,0,0,0,0,3,2,51,0,0,87,0,8,34,0,0,6,80,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,100000006,100000006
20682,0,60,0,0,57,0,0,0,12,100000005,-1,100000005,-1,-1,-1,-1,-1,-1,64,85,0,13,30,0,34,46,4,0,23,0,0,4,80,5,1,10,100000005,-1,100000005
21446,-1,-1,-1,0,0,0,0,0,2,14,71,0,0,100000006,100000006,25,0,0,-1,-1,-1,-1,-1,-1,0,51,4,-1,-1,-1,0,0,0,65,10,10,-1,-1,-1
21648,0,0,36,7,0,0,19,0,41,0,4,0,26,0,0,0,0,0,-1,-1,-1,2,34,0,-1,-1,-1,100000005,-1,100000005,1,34,2,3,28,10,6,0,58
21678,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,17,4,14,0,0,0,42,0,13,34,100000006,100000006,26,0,0,-1,-1,-1,9,45,0,0,8,0,62,100000006,100000006
23703,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,9,0,0,0,50,0,0,0,4,0,0,0,9,17,0,6,50,10,-1,-1,-1
23810,-1,-1,-1,7,0,6,8,0,28,0,0,55,-1,-1,-1,0,0,62,9,0,7,-1,-1,-1,51,20,4,0,0,0,0,61,0,0,27,10,100000003,100000003,0
25839,0,60,0,0,0,45,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,13,0,0,100000003,100000003,4,-1,-1,-1,0,0,6,-1,-1,-1,20,100000006,100000006
26003,0,0,0,-1,-1,-1,-1,-1,-1,13,0,0,0,3,2,0,0,0,0,0,8,-1,-1,-1,100000003,100000003,0,-1,-1,-1,24,34,0,100000005,-1,100000005,43,100000006,100000006
26051,0,0,0,0,30,0,-1,-1,-1,65,71,19,0,100000006,100000006,-1,-1,-1,0,0,0,1,22,0,0,51,4,0,57,0,0,0,42,0,10,10,-1,-1,-1
26205,0,0,0,7,0,0,0,0,0,12,0,0,5,36,0,0,2,0,9,0,12,100000003,100000003,0,11,0,4,-1,-1,-1,-1,-1,-1,3,25,10,15,19,4
27154,0,0,0,7,0,0,4,0,0,0,0,0,5,41,0,0,0,0,9,27,0,-1,-1,-1,80,39,4,-1,-1,-1,6,0,0,7,0,10,-1,-1,-1
27581,0,95,0,-1,-1,-1,0,0,0,0,63,0,0,0,2,0,5,0,0,0,8,34,0,73,-1,-1,-1,-1,-1,-1,24,0,0,100000005,-1,100000005,43,100000006,100000006
28223,0,0,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,42,0,0,10,-1,-1,-1,24,7,33,100000005,-1,100000005,43,100000006,100000006
