,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
2648,0,0,0,57,47,15,-1,-1,-1,51,0,23,0,0,0,20,5,87,0,6,0,5,0,1,-1,-1,-1,32,0,29,49,45,4,100000003,100000003,0,47,37,12
9171,0,0,0,-1,-1,-1,0,6,0,51,0,0,0,63,0,20,0,50,11,0,0,26,37,0,-1,-1,-1,-1,-1,-1,3,9,35,-1,-1,-1,26,21,12
9309,0,0,3,0,0,0,0,0,0,51,0,0,44,0,12,-1,-1,-1,-1,-1,-1,0,0,49,0,39,0,9,0,29,22,0,30,-1,-1,-1,-1,-1,-1
10351,0,0,0,0,7,19,0,0,0,51,0,0,-1,-1,-1,20,0,3,8,0,5,0,0,81,49,0,20,-1,-1,-1,0,0,9,-1,-1,-1,7,7,12
11264,-1,-1,-1,1,0,0,38,0,0,51,0,0,44,76,52,20,17,0,-1,-1,-1,0,53,9,0,0,74,0,0,29,7,14,0,17,16,0,-1,-1,-1
12891,-1,-1,-1,0,47,73,-1,-1,-1,51,47,51,43,0,0,20,0,39,-1,-1,-1,-1,-1,-1,0,48,0,3,0,29,7,19,0,100000003,100000003,18,-1,-1,-1
12987,0,0,0,100000003,100000003,0,0,40,0,51,0,64,0,4,0,20,38,60,8,51,0,0,0,0,0,0,0,0,0,29,0,0,89,-1,-1,-1,7,7,12
15334,0,74,0,0,0,25,0,0,49,51,0,64,-1,-1,-1,20,0,0,8,0,0,0,0,0,1,0,49,-1,-1,-1,-1,-1,-1,0,0,6,7,7,12
16004,0,0,0,7,46,0,0,0,0,51,0,0,-1,-1,-1,20,0,0,0,17,0,63,0,0,-1,-1,-1,7,0,29,35,6,0,-1,-1,-1,-1,-1,-1
16133,0,0,0,53,0,0,0,30,12,51,0,0,0,0,0,20,0,1,0,0,0,53,2,21,0,0,0,-1,-1,-1,3,9,22,0,59,41,0,3,12
17351,0,0,0,-1,-1,-1,-1,-1,-1,51,0,3,0,0,15,20,49,26,0,0,16,1,0,0,-1,-1,-1,0,0,29,0,19,11,-1,-1,-1,47,15,12
17385,0,0,0,0,47,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,71,28,13,1,13,80,0,0,0,0,5,29,24,24,1,-1,-1,-1,47,0,12
18113,0,3,0,0,0,0,56,0,0,51,8,9,0,0,0,20,51,0,0,0,0,7,40,0,4,2,0,2,11,29,0,0,0,41,0,0,31,7,12
18427,-1,-1,-1,0,47,0,0,59,3,51,18,0,-1,-1,-1,20,20,0,37,0,61,3,0,24,100000005,-1,100000005,0,29,29,0,0,48,100000003,100000003,1,47,18,12
18479,0,0,10,0,24,29,6,0,0,51,0,0,0,63,0,20,0,0,0,35,0,0,10,2,11,6,34,0,0,29,3,75,51,-1,-1,-1,33,42,12
19006,-1,-1,-1,0,47,21,-1,-1,-1,51,0,0,0,0,68,20,0,0,0,4,0,0,0,78,0,0,0,0,29,29,0,8,0,100000003,100000003,0,47,18,12
19108,-1,-1,-1,0,47,12,0,0,62,51,0,0,25,0,0,20,0,0,71,0,0,0,3,0,0,100000006,100000006,0,22,29,0,43,0,100000003,100000003,7,47,9,12
19125,0,0,0,-1,-1,-1,0,0,0,51,0,0,0,0,21,20,46,0,-1,-1,-1,0,0,80,0,0,30,33,0,29,0,19,0,100000003,100000003,11,47,23,12
19295,0,0,0,3,47,0,-1,-1,-1,-1,-1,-1,28,0,0,-1,-1,-1,57,5,0,0,0,0,0,35,0,0,53,29,21,0,4,100000003,100000003,0,47,37,12
19304,-1,-1,-1,0,47,0,0,0,7,51,0,10,0,66,0,20,0,72,0,42,18,0,0,0,9,0,0,0,29,29,0,0,0,100000003,100000003,65,-1,-1,-1
19405,0,0,0,5,0,0,23,74,0,51,0,64,0,4,0,-1,-1,-1,8,0,6,-1,-1,-1,-1,-1,-1,7,0,29,0,43,1,0,21,6,7,7,12
20153,-1,-1,-1,-1,-1,-1,0,8,15,51,0,0,0,5,0,20,62,0,-1,-1,-1,0,47,56,-1,-1,-1,100000003,100000003,29,24,9,39,0,16,1,-1,-1,-1
20680,0,51,0,0,0,0,0,33,6,-1,-1,-1,44,0,14,20,0,0,18,17,0,0,1,0,11,0,0,16,0,29,100000005,-1,100000005,0,16,8,-1,-1,-1
21200,0,0,0,0,47,0,0,0,3,51,0,9,0,10,0,20,0,0,54,0,12,0,0,0,23,0,0,-1,-1,-1,-1,-1,-1,100000003,100000003,60,47,15,12
21860,-1,-1,-1,0,47,0,8,0,0,51,48,0,30,26,0,20,0,0,0,0,46,22,17,25,-1,-1,-1,0,29,29,2,0,9,100000003,100000003,24,47,18,12
22306,0,0,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,63,0,20,0,0,28,0,0,2,0,41,0,0,46,0,0,29,3,0,0,-1,-1,-1,28,0,12
22310,0,0,0,0,0,58,0,0,0,51,27,0,0,63,0,20,0,0,-1,-1,-1,18,0,41,0,20,80,0,45,29,3,13,0,-1,-1,-1,0,13,12
23050,-1,-1,-1,0,47,0,0,0,3,51,0,0,35,0,0,20,0,6,-1,-1,-1,3,0,5,2,0,7,0,29,29,-1,-1,-1,100000003,100000003,1,47,18,12
23988,-1,-1,-1,0,47,0,28,58,3,51,0,0,16,0,0,20,14,0,71,0,38,2,0,0,-1,-1,-1,-1,-1,-1,0,62,0,-1,-1,-1,47,20,12
24080,-1,-1,-1,0,46,0,48,8,0,-1,-1,-1,0,5,26,20,0,0,-1,-1,-1,0,47,18,-1,-1,-1,0,0,29,-1,-1,-1,-1,-1,-1,-1,-1,-1
24189,-1,-1,-1,-1,-1,-1,0,0,0,51,54,0,44,0,0,20,0,0,18,17,86,30,24,0,0,40,0,36,0,29,0,18,27,2,16,0,-1,-1,-1
24200,0,0,0,9,0,0,0,55,0,51,0,0,0,4,0,20,0,15,8,58,0,0,0,4,3,59,10,78,0,29,12,47,41,-1,-1,-1,7,7,12
24483,0,0,0,0,47,0,-1,-1,-1,51,35,0,-1,-1,-1,-1,-1,-1,26,0,0,0,35,0,0,89,0,0,17,29,-1,-1,-1,100000003,100000003,68,47,0,12
24605,0,0,0,-1,-1,-1,0,74,0,51,0,64,0,4,0,20,0,0,8,0,0,0,0,94,1,0,0,0,79,29,0,2,1,-1,-1,-1,7,7,12
25276,0,0,0,-1,-1,-1,17,0,0,51,0,64,-1,-1,-1,20,3,0,8,0,77,100000003,100000003,94,1,23,0,-1,-1,-1,0,47,55,55,21,6,7,7,12
25408,0,0,0,0,47,0,0,0,0,51,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,37,30,33,0,29,0,19,60,-1,-1,-1,47,23,12
25668,0,0,0,0,28,0,0,0,12,51,9,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,-1,-1,-1,3,0,22,0,59,41,0,3,12
26482,0,0,0,0,0,0,57,6,19,51,27,0,-1,-1,-1,-1,-1,-1,0,67,0,0,34,41,0,43,2,0,13,29,3,0,24,-1,-1,-1,47,0,12
27098,0,0,0,58,47,73,-1,-1,-1,51,0,31,0,0,0,20,49,26,13,6,0,0,0,7,0,0,48,0,0,29,51,19,11,-1,-1,-1,47,15,12
27895,0,0,16,0,46,0,0,12,0,51,0,0,-1,-1,-1,20,0,0,0,17,7,63,0,49,-1,-1,-1,0,22,29,81,6,0,0,16,56,-1,-1,-1
28098,0,0,0,-1,-1,-1,0,0,0,51,0,0,44,0,0,20,0,0,18,17,0,0,0,0,0,0,0,0,1,29,0,0,9,-1,-1,-1,-1,-1,-1
28445,-1,-1,-1,0,47,0,49,59,3,51,12,0,0,19,37,20,3,0,19,0,61,3,0,0,5,0,9,0,29,29,100000005,-1,100000005,-1,-1,-1,47,18,12
28492,0,0,0,0,47,0,60,0,0,51,0,0,7,0,0,20,45,0,0,0,22,0,0,3,2,0,12,4,5,29,0,8,0,100000003,100000003,32,47,0,12
28749,-1,-1,-1,0,0,0,44,3,0,51,3,0,-1,-1,-1,20,33,0,0,9,54,58,0,0,0,0,38,0,0,29,8,2,13,41,0,0,10,7,12
29306,0,0,0,0,47,18,85,0,0,51,0,0,0,10,0,20,0,0,0,49,12,37,79,0,-1,-1,-1,0,35,29,0,50,11,100000003,100000003,0,47,15,12
30225,0,26,0,0,46,1,0,0,0,51,0,0,0,5,0,20,0,0,0,17,0,63,0,0,-1,-1,-1,1,0,29,0,6,5,0,16,11,-1,-1,-1
30598,-1,-1,-1,-1,-1,-1,8,0,51,51,0,0,0,0,0,-1,-1,-1,2,0,0,22,0,25,0,0,49,65,29,29,100000003,100000003,9,100000003,100000003,0,47,18,12
30707,0,38,0,0,0,0,0,6,0,51,0,0,0,63,0,20,38,43,0,0,0,26,0,3,0,100000006,100000006,0,15,29,-1,-1,-1,-1,-1,-1,-1,-1,-1
30709,0,0,0,0,47,0,0,0,0,51,0,51,0,0,0,20,0,0,2,0,67,0,0,0,13,66,50,46,29,29,0,0,0,100000003,100000003,4,47,18,12
31365,0,0,0,0,0,0,18,40,0,51,0,64,-1,-1,-1,20,0,0,8,61,0,0,29,0,0,0,0,21,0,29,0,17,16,42,0,6,7,7,12
31792,-1,-1,-1,12,46,0,-1,-1,-1,51,0,0,0,5,0,20,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,29,0,6,0,28,16,0,-1,-1,-1
31802,-1,-1,-1,0,46,0,0,0,0,51,0,0,0,0,0,20,61,0,0,17,0,-1,-1,-1,-1,-1,-1,8,0,29,4,21,0,100000005,-1,100000005,-1,-1,-1
31895,0,0,0,-1,-1,-1,16,0,12,51,0,86,0,34,0,20,0,0,29,64,0,0,0,21,0,18,69,1,7,29,3,3,22,56,59,41,2,3,12
32286,0,16,0,0,0,0,0,0,0,51,27,0,0,63,0,20,2,0,-1,-1,-1,1,0,41,21,0,0,0,29,29,3,44,14,-1,-1,-1,0,20,12
32897,0,0,0,0,10,0,0,0,0,-1,-1,-1,0,4,0,20,0,18,8,0,0,0,0,21,74,0,1,28,45,29,0,1,0,32,0,35,7,7,12
33496,0,0,0,0,47,0,0,2,0,51,0,20,50,0,0,20,0,0,-1,-1,-1,0,0,7,2,0,0,0,15,29,24,0,0,100000003,100000003,0,47,3,12
