,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
7083,0,0,0,0,0,0,-1,-1,-1,0,0,0,43,0,0,-1,-1,-1,-1,-1,-1,13,38,0,0,11,9,0,0,49,0,26,32,53,4,41,17,52,4
7117,-1,-1,-1,0,33,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,2,0,10,0,100000003,100000003,0,0,44,0,55,17,4
15000,0,0,43,0,26,37,65,0,0,0,54,27,100000005,-1,100000005,8,26,0,0,0,20,10,0,8,50,0,0,-1,-1,-1,100000003,100000003,11,0,6,0,5,21,4
15848,0,0,0,0,33,0,7,78,23,0,0,0,0,0,0,100000005,-1,100000005,2,0,3,0,0,8,0,0,50,0,0,25,100000003,100000003,0,0,4,35,55,0,4
16253,0,0,0,0,33,0,0,0,23,11,0,0,7,0,0,0,0,0,12,0,3,0,0,0,0,1,12,3,0,0,100000003,100000003,20,-1,-1,-1,55,17,4
16390,0,0,0,0,33,0,0,0,23,0,0,0,-1,-1,-1,100000005,-1,100000005,-1,-1,-1,21,0,72,12,0,0,0,0,0,100000003,100000003,69,-1,-1,-1,55,17,4
17366,-1,-1,-1,0,33,0,0,0,23,0,0,0,0,0,0,21,29,0,45,4,3,0,0,37,0,0,0,1,25,0,-1,-1,-1,0,0,0,55,17,4
20472,0,0,0,0,33,3,0,0,23,0,0,0,0,0,0,0,3,56,28,0,3,23,0,10,-1,-1,-1,0,7,0,-1,-1,-1,34,20,27,-1,-1,-1
22121,0,0,0,0,33,0,35,0,23,0,0,0,-1,-1,-1,-1,-1,-1,3,4,3,0,28,15,51,0,0,-1,-1,-1,100000003,100000003,14,-1,-1,-1,-1,-1,-1
22701,0,0,0,0,33,0,-1,-1,-1,0,0,8,0,0,0,0,0,1,12,6,3,0,0,43,0,52,0,0,0,0,100000003,100000003,0,9,0,0,55,17,4
22751,0,0,0,0,33,0,0,0,23,0,0,0,0,64,6,100000005,-1,100000005,8,0,3,84,0,72,0,0,22,0,14,0,100000003,100000003,1,-1,-1,-1,55,0,4
22949,0,11,0,0,33,43,0,0,23,-1,-1,-1,0,64,6,100000005,-1,100000005,-1,-1,-1,0,0,72,0,0,0,0,0,0,100000003,100000003,0,62,0,35,55,43,4
24156,0,25,0,0,33,0,0,0,23,-1,-1,-1,0,0,0,100000005,-1,100000005,0,0,3,0,0,0,0,4,53,0,27,0,100000003,100000003,71,0,53,35,55,0,4
24654,0,0,0,-1,-1,-1,0,0,23,0,57,0,16,0,0,31,0,0,-1,-1,-1,0,0,33,-1,-1,-1,37,0,0,100000003,100000003,20,62,0,28,55,17,4
24718,0,0,0,0,33,0,6,85,23,6,0,6,0,0,0,100000005,-1,100000005,0,0,3,0,48,3,2,0,0,30,0,1,100000003,100000003,24,21,0,35,55,32,4
25225,0,10,0,0,33,72,0,0,23,-1,-1,-1,-1,-1,-1,0,0,11,65,0,3,8,0,0,0,0,0,-1,-1,-1,100000003,100000003,0,10,75,16,55,0,4
26684,0,0,12,0,33,0,35,0,23,0,0,0,-1,-1,-1,0,0,4,0,0,3,0,0,0,51,0,6,-1,-1,-1,100000003,100000003,0,-1,-1,-1,-1,-1,-1
26761,0,0,0,-1,-1,-1,35,0,23,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,17,0,22,51,10,0,42,0,36,100000003,100000003,21,0,33,0,55,4,4
26984,0,0,0,0,33,0,0,8,23,0,0,0,-1,-1,-1,0,0,0,0,0,3,0,0,0,0,37,2,0,0,0,100000003,100000003,0,40,0,74,55,17,4
27075,0,0,0,0,33,0,0,0,23,0,0,14,0,0,0,0,0,0,0,48,3,100000003,100000003,85,0,59,75,0,0,0,100000003,100000003,0,0,0,0,-1,-1,-1
