,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
3996,-1,-1,-1,0,0,7,0,0,0,0,100000006,100000006,14,54,1,0,0,62,0,51,43,-1,-1,-1,0,70,65,100000003,100000003,3,-1,-1,-1,100000003,100000003,11,75,7,16
6795,0,0,0,0,0,0,-1,-1,-1,0,21,17,0,54,0,-1,-1,-1,0,28,84,-1,-1,-1,66,0,23,43,11,0,0,0,74,30,11,11,12,6,21
8999,0,0,0,0,15,0,0,0,0,0,21,17,0,54,0,0,2,2,0,28,84,24,0,32,66,31,23,43,11,0,0,0,74,30,11,11,12,6,4
9285,0,0,0,5,84,7,0,0,3,5,43,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,70,65,2,1,0,0,6,74,100000003,100000003,11,-1,-1,-1
9768,-1,-1,-1,0,72,0,-1,-1,-1,0,0,8,0,54,0,23,0,0,0,30,84,-1,-1,-1,79,17,65,20,35,0,-1,-1,-1,100000003,100000003,11,37,7,4
11889,-1,-1,-1,0,0,24,7,0,0,-1,-1,-1,0,54,0,0,0,58,-1,-1,-1,23,0,0,0,4,0,43,0,0,10,11,74,-1,-1,-1,12,41,0
12105,0,0,0,22,0,66,0,19,0,0,0,17,0,54,1,-1,-1,-1,0,28,52,0,17,0,0,52,0,43,100000006,100000006,0,2,74,29,36,11,0,44,29
12181,0,0,0,0,0,0,0,11,0,0,0,0,-1,-1,-1,23,0,0,0,0,25,-1,-1,-1,0,17,65,20,0,0,-1,-1,-1,-1,-1,-1,24,7,4
12648,0,0,0,2,0,3,11,13,0,0,0,17,0,54,0,0,0,0,0,28,52,0,0,1,0,33,9,43,0,0,0,2,74,5,36,11,6,1,66
13058,0,0,0,61,2,0,0,0,0,0,21,17,0,54,0,0,0,0,0,28,84,0,0,32,-1,-1,-1,43,11,0,0,0,74,30,11,11,12,6,49
13816,-1,-1,-1,0,0,24,0,0,7,10,0,17,-1,-1,-1,18,100000006,100000006,0,28,40,23,5,0,0,4,52,43,0,0,20,11,74,6,0,11,12,41,1
15114,0,0,0,0,0,0,0,0,0,0,0,17,0,54,0,47,0,0,54,28,52,0,0,0,100000005,-1,100000005,43,0,28,4,2,74,57,36,11,4,100000006,100000006
15697,0,0,0,0,0,24,0,0,0,0,0,17,26,54,0,0,0,58,11,28,0,23,0,0,0,4,62,-1,-1,-1,43,11,74,6,0,11,12,41,0
17294,0,0,0,0,24,0,0,0,27,0,0,17,0,54,0,-1,-1,-1,0,28,52,0,0,0,57,100000006,100000006,43,0,28,0,2,74,11,36,11,62,100000006,100000006
17685,0,0,0,0,0,0,0,11,22,0,0,26,-1,-1,-1,23,0,0,-1,-1,-1,-1,-1,-1,0,17,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,7,4
18150,0,0,0,0,0,0,0,0,0,0,0,77,0,54,0,0,0,0,0,0,44,0,0,0,7,70,2,35,0,71,16,10,74,1,12,11,100000003,100000003,61
18527,-1,-1,-1,0,0,0,0,11,0,7,0,0,16,54,12,23,0,0,0,30,84,-1,-1,-1,79,17,65,20,0,50,-1,-1,-1,100000003,100000003,11,-1,-1,-1
18846,0,0,14,0,0,44,0,0,0,0,0,0,29,54,0,-1,-1,-1,0,28,11,-1,-1,-1,-1,-1,-1,43,2,4,20,84,74,15,28,11,37,6,2
19120,0,0,0,0,1,0,0,0,0,0,0,17,0,54,0,3,0,0,0,28,0,0,5,0,17,0,92,43,8,0,-1,-1,-1,35,72,11,-1,-1,-1
19134,0,0,0,-1,-1,-1,-1,-1,-1,0,2,0,0,54,0,-1,-1,-1,0,51,3,-1,-1,-1,0,70,65,0,0,7,6,6,74,100000003,100000003,11,7,7,16
19199,0,0,0,19,4,7,-1,-1,-1,0,2,17,-1,-1,-1,0,0,62,0,51,3,-1,-1,-1,4,70,65,30,0,7,6,6,74,-1,-1,-1,0,7,16
