,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
5065,0,20,2,25,0,0,5,0,0,12,70,0,14,0,0,0,64,0,48,54,7,15,64,0,-1,-1,-1,0,25,0,0,0,5,-1,-1,-1,-1,-1,-1
5643,0,0,0,-1,-1,-1,80,19,0,9,23,5,-1,-1,-1,-1,-1,-1,0,41,2,0,64,0,0,8,2,0,0,54,0,0,13,100000003,100000003,75,-1,-1,-1
9579,0,0,10,0,0,0,0,16,0,0,0,0,51,0,0,0,27,0,0,0,16,13,0,7,0,0,0,100000005,-1,100000005,1,100000006,100000006,100000005,-1,100000005,-1,-1,-1
12368,0,0,0,-1,-1,-1,-1,-1,-1,28,0,8,13,87,0,0,38,0,11,41,0,0,0,43,-1,-1,-1,23,9,59,-1,-1,-1,-1,-1,-1,21,0,20
13847,0,0,2,100000005,-1,100000005,0,0,0,12,0,13,0,0,0,0,13,0,0,22,7,0,64,0,0,76,65,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
14340,0,62,0,-1,-1,-1,6,0,0,0,28,0,-1,-1,-1,0,0,0,11,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,1,55,1,88,13,17,0,1
15867,0,0,0,78,0,26,67,0,0,20,12,0,0,0,9,0,8,0,0,37,0,6,0,29,3,0,46,0,1,0,0,0,4,90,0,0,100000005,-1,100000005
15903,0,62,0,0,0,68,0,0,0,-1,-1,-1,54,0,0,29,0,0,0,2,0,0,79,28,58,100000006,100000006,37,47,37,-1,-1,-1,1,88,13,0,0,7
17160,0,0,3,0,0,0,6,16,0,0,0,0,0,67,0,0,0,0,0,15,16,0,8,31,0,77,0,-1,-1,-1,1,14,13,26,0,3,-1,-1,-1
18149,0,0,12,0,6,79,2,0,21,0,51,0,0,0,43,0,0,0,4,65,0,31,0,8,0,2,7,100000005,-1,100000005,1,0,39,7,10,15,-1,-1,-1
20305,0,0,1,52,0,0,11,19,0,0,28,0,0,0,0,0,27,6,0,73,0,51,64,21,7,0,89,-1,-1,-1,100000003,100000003,10,43,12,40,-1,-1,-1
