,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
3927,-1,-1,-1,0,0,0,-1,-1,-1,13,0,0,0,0,63,0,0,0,100000003,100000003,0,3,2,0,24,0,10,46,0,0,1,33,31,37,38,23,6,18,39
6231,-1,-1,-1,0,0,0,-1,-1,-1,11,0,1,0,25,0,0,0,0,7,0,0,-1,-1,-1,0,17,0,6,0,19,1,0,7,100000005,-1,100000005,-1,-1,-1
6534,-1,-1,-1,0,0,0,-1,-1,-1,0,7,15,100000003,100000003,1,-1,-1,-1,0,0,9,1,30,0,0,60,0,-1,-1,-1,1,3,31,-1,-1,-1,6,12,3
8748,0,71,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,28,0,0,85,0,60,0,0,24,0,71,0,-1,-1,-1,1,7,0,57,38,3,6,100000006,100000006
9603,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,17,25,14,20,0,0,7,0,0,0,0,10,0,17,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,11,1
10202,0,0,0,0,0,0,-1,-1,-1,0,9,0,0,0,6,28,74,6,85,0,1,55,8,0,0,53,17,0,0,4,1,0,4,-1,-1,-1,6,0,9
10587,-1,-1,-1,20,0,54,-1,-1,-1,62,0,0,0,0,42,23,0,8,-1,-1,-1,-1,-1,-1,19,43,0,100000003,100000003,24,1,14,28,0,38,1,6,59,1
13502,0,0,0,0,0,0,-1,-1,-1,0,0,0,28,2,0,28,0,0,-1,-1,-1,-1,-1,-1,4,0,0,1,0,4,1,70,21,57,38,1,-1,-1,-1
14514,-1,-1,-1,0,0,0,-1,-1,-1,5,0,0,-1,-1,-1,0,0,40,15,56,0,4,0,9,0,0,0,0,0,16,1,0,7,7,38,42,6,5,1
14631,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,9,0,0,0,0,0,0,10,0,2,0,10,46,0,84,1,51,31,37,38,52,6,0,39
14888,0,0,0,-1,-1,-1,-1,-1,-1,62,0,76,0,0,0,-1,-1,-1,8,0,40,-1,-1,-1,0,0,0,100000003,100000003,24,1,0,0,0,38,1,6,59,1
15448,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,26,0,0,71,0,0,22,4,1,19,79,57,38,3,-1,-1,-1
15502,-1,-1,-1,0,0,0,-1,-1,-1,13,2,0,-1,-1,-1,0,0,21,0,0,9,-1,-1,-1,0,60,0,0,0,30,1,3,31,37,38,43,6,12,13
16243,0,0,0,0,0,0,-1,-1,-1,0,0,1,0,25,0,0,0,2,0,0,7,16,38,10,-1,-1,-1,100000005,-1,100000005,1,33,7,100000005,-1,100000005,6,34,1
18837,0,0,0,2,0,0,-1,-1,-1,0,0,1,0,25,0,1,0,0,39,0,5,0,0,0,0,0,0,0,63,0,1,1,7,100000005,-1,100000005,6,0,1
19166,0,34,0,0,15,0,-1,-1,-1,0,0,8,-1,-1,-1,28,0,0,85,6,0,0,2,1,0,0,29,0,0,4,1,0,0,-1,-1,-1,-1,-1,-1
19661,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9,0,0,28,18,0,85,0,29,0,0,0,0,71,0,28,0,4,1,7,0,57,38,3,6,100000006,100000006
20308,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,0,0,85,0,0,-1,-1,-1,0,71,47,0,0,4,1,31,20,57,38,3,6,100000006,100000006
22613,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,0,28,43,-1,-1,-1,85,0,0,0,8,0,0,71,0,-1,-1,-1,1,0,20,57,38,3,6,100000006,100000006
22980,0,0,20,0,0,0,-1,-1,-1,0,0,0,23,0,0,-1,-1,-1,0,0,0,-1,-1,-1,2,20,10,46,0,0,1,0,31,37,38,52,6,0,39
23062,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,28,0,0,28,0,0,85,0,0,-1,-1,-1,0,1,0,-1,-1,-1,1,70,21,57,38,0,-1,-1,-1
24621,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,0,0,0,0,6,0,71,0,4,0,4,1,11,13,57,38,3,6,100000006,100000006
24752,0,0,0,0,0,26,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,85,0,4,0,56,0,0,0,0,6,0,4,1,43,0,-1,-1,-1,6,81,55
24929,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,100000003,100000003,0,5,0,21,0,0,9,1,0,0,-1,-1,-1,0,0,30,1,30,31,37,38,43,6,0,50
25259,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,42,1,28,0,0,85,0,0,100000003,100000003,15,30,71,11,0,0,4,1,0,0,57,38,3,6,100000006,100000006
25604,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,0,0,85,0,30,0,8,0,0,71,0,0,0,4,-1,-1,-1,57,38,3,-1,-1,-1
27203,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9,0,0,28,18,0,85,0,0,100000003,100000003,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,38,3,-1,-1,-1
