,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
2735,0,0,1,-1,-1,-1,0,10,0,0,0,0,-1,-1,-1,-1,-1,-1,0,8,50,46,70,29,-1,-1,-1,79,26,62,0,55,62,0,70,0,100000003,100000003,4
6126,-1,-1,-1,0,0,0,15,0,22,0,20,52,29,9,6,100,3,10,-1,-1,-1,46,4,0,0,39,0,-1,-1,-1,64,17,0,-1,-1,-1,0,3,25
6314,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,100000006,100000006,32,8,0,0,39,23,50,15,38,0,37,4,26,29,0,0,16,0
7081,0,0,0,0,0,0,0,0,6,100000005,-1,100000005,-1,-1,-1,0,0,8,8,0,0,0,8,64,6,39,23,0,15,38,27,37,0,-1,-1,-1,7,16,2
8048,0,0,0,0,0,0,0,28,0,0,0,0,0,15,0,24,16,0,13,3,0,24,8,0,0,39,42,0,15,0,0,100000006,100000006,0,74,5,-1,-1,-1
9369,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,25,65,0,0,0,51,46,28,0,3,39,2,37,13,62,0,0,0,0,6,91,100000005,-1,100000005
9806,0,0,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,-1,-1,-1,-1,-1,-1,8,0,6,0,8,0,0,39,23,6,15,38,27,37,4,-1,-1,-1,7,16,25
10022,0,0,1,0,0,0,28,0,0,0,0,0,0,45,24,5,3,0,0,0,62,-1,-1,-1,26,39,1,0,18,62,41,15,7,-1,-1,-1,0,28,23
13313,0,0,1,17,0,0,-1,-1,-1,0,0,50,0,0,0,0,3,0,100000003,100000003,0,46,0,7,0,39,80,17,16,62,-1,-1,-1,21,50,83,26,28,0
18131,0,0,1,100000005,-1,100000005,0,0,0,0,0,0,0,0,0,0,3,0,100000005,-1,100000005,46,0,7,20,39,80,6,16,62,41,0,29,21,50,0,9,28,0
18238,0,0,0,0,0,0,5,0,0,100000005,-1,100000005,-1,-1,-1,0,0,0,8,0,10,0,8,0,60,39,23,5,15,38,0,37,0,-1,-1,-1,4,16,87
18933,0,0,0,0,6,1,1,28,0,0,18,0,-1,-1,-1,0,0,22,-1,-1,-1,24,8,14,0,39,15,5,15,13,40,100000006,100000006,22,74,5,-1,-1,-1
19135,0,0,1,0,0,7,-1,-1,-1,100000005,-1,100000005,4,0,0,34,0,0,0,5,0,46,47,0,1,39,2,0,29,62,100000003,100000003,27,0,100000006,100000006,37,25,38
20417,-1,-1,-1,67,11,0,0,0,0,39,35,4,0,0,0,0,0,0,0,10,51,46,0,0,0,39,3,0,2,62,0,100000006,100000006,0,49,91,0,33,0
20845,0,0,1,0,0,50,0,0,4,100000005,-1,100000005,-1,-1,-1,0,1,0,0,5,1,-1,-1,-1,0,39,0,0,55,62,100000003,100000003,0,0,84,1,0,0,38
21288,0,0,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,3,0,0,0,0,46,1,7,6,39,80,27,16,62,41,94,18,21,50,4,-1,-1,-1
21769,-1,-1,-1,0,0,0,0,0,69,0,70,0,0,15,0,0,3,93,0,0,0,46,4,7,1,39,53,-1,-1,-1,41,7,45,-1,-1,-1,0,28,5
22287,0,0,0,14,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,19,0,0,8,0,0,39,0,0,15,0,0,9,2,0,13,63,0,21,17
22576,0,0,0,0,35,18,20,44,0,100000005,-1,100000005,-1,-1,-1,0,0,0,0,1,46,7,8,20,0,39,23,0,15,38,23,37,0,100000005,-1,100000005,0,16,40
22693,0,26,0,0,55,0,0,39,26,-1,-1,-1,51,0,0,0,0,0,0,5,0,0,8,0,-1,-1,-1,12,15,12,100000003,100000003,0,1,2,40,100000003,100000003,43
22753,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,0,48,-1,-1,-1,-1,-1,-1,46,0,0,0,39,0,23,0,62,85,0,25,0,0,91,0,33,11
23152,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,15,50,0,3,2,66,39,0,46,4,7,18,39,53,100000003,100000003,62,-1,-1,-1,21,50,7,0,28,0
23706,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,5,3,0,0,0,0,46,0,7,-1,-1,-1,0,18,62,41,0,7,21,50,63,-1,-1,-1
23887,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,51,0,0,0,0,51,46,60,0,0,39,0,0,4,62,0,73,0,0,0,91,-1,-1,-1
23908,-1,-1,-1,-1,-1,-1,0,39,18,0,0,13,51,0,1,-1,-1,-1,0,0,0,0,8,0,100000005,-1,100000005,28,15,12,3,12,10,23,0,40,-1,-1,-1
24058,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,51,0,1,9,0,22,0,23,18,100000005,-1,100000005,100000005,-1,100000005,-1,-1,-1,0,16,4,-1,-1,-1,0,1,43
24361,0,0,0,14,0,10,4,0,0,0,2,18,51,0,0,0,61,0,0,0,0,-1,-1,-1,18,39,0,0,15,40,0,12,38,100000003,100000003,63,67,0,17
