,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
4906,0,0,0,5,0,4,0,31,0,0,0,0,-1,-1,-1,0,63,0,0,0,0,0,19,37,0,8,0,-1,-1,-1,-1,-1,-1,5,100000006,100000006,14,17,16
7345,0,0,58,-1,-1,-1,0,10,0,0,54,0,0,0,8,5,0,0,0,0,11,0,100000006,100000006,84,0,1,0,0,16,0,0,16,19,0,0,100000005,-1,100000005
8374,0,0,0,0,0,65,0,44,0,0,54,46,22,4,0,0,0,0,-1,-1,-1,-1,-1,-1,0,90,0,13,1,2,19,0,1,25,0,20,-1,-1,-1
10472,0,0,0,0,0,6,0,0,0,-1,-1,-1,-1,-1,-1,0,2,0,0,0,11,0,100000006,100000006,84,15,32,-1,-1,-1,-1,-1,-1,14,0,0,100000005,-1,100000005
11525,-1,-1,-1,2,14,4,0,2,0,0,0,0,39,0,0,0,60,0,0,0,0,0,60,0,0,8,12,40,1,31,-1,-1,-1,0,100000006,100000006,1,25,16
14726,0,0,36,0,34,4,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,19,37,0,8,3,-1,-1,-1,0,0,2,5,100000006,100000006,11,17,16
14738,0,0,0,27,0,4,-1,-1,-1,5,0,0,39,0,4,0,7,64,0,6,0,59,6,29,0,8,12,40,2,0,-1,-1,-1,0,100000006,100000006,55,25,16
15181,-1,-1,-1,0,100000006,100000006,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,4,0,0,0,0,-1,-1,-1,-1,-1,-1,28,0,0,0,0,26,-1,-1,-1
17004,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,5,0,36,23,9,11,-1,-1,-1,0,22,17,13,0,5,79,34,1,-1,-1,-1,100000005,-1,100000005
18699,0,19,0,0,0,4,0,100000006,100000006,0,0,0,39,2,0,0,0,0,-1,-1,-1,62,0,0,30,8,12,-1,-1,-1,7,0,2,0,100000006,100000006,55,25,16
19069,-1,-1,-1,0,0,0,0,0,0,0,54,0,0,0,8,0,0,0,0,0,11,9,100000006,100000006,84,0,4,0,80,0,-1,-1,-1,100000005,-1,100000005,100000005,-1,100000005
19565,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,39,0,0,1,10,64,0,6,39,12,0,0,1,8,12,40,2,38,-1,-1,-1,60,100000006,100000006,-1,-1,-1
19638,0,0,0,-1,-1,-1,0,0,13,0,0,63,-1,-1,-1,0,16,39,0,0,0,26,19,19,0,8,8,40,3,7,0,30,2,5,100000006,100000006,7,0,16
20113,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,59,0,0,5,0,0,19,37,10,8,0,40,0,7,0,13,2,5,100000006,100000006,0,17,16
20231,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,18,0,0,34,0,50,0,11,2,100000006,100000006,84,15,32,32,0,0,-1,-1,-1,14,0,26,100000005,-1,100000005
20830,0,0,0,0,0,4,6,0,0,50,0,68,39,0,13,0,0,0,0,0,0,-1,-1,-1,0,8,12,40,2,0,-1,-1,-1,20,100000006,100000006,55,25,16
