,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
3301,-1,-1,-1,-1,-1,-1,61,0,0,0,0,7,0,84,0,-1,-1,-1,1,0,0,91,16,75,0,0,49,0,0,1,4,0,8,100000005,-1,100000005,71,0,56
4915,-1,-1,-1,0,0,7,0,0,0,36,21,0,21,0,14,0,15,0,-1,-1,-1,0,82,59,47,0,0,0,12,39,0,100000006,100000006,33,0,4,23,0,56
7059,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,30,0,15,4,34,0,12,100000003,100000003,59,0,0,6,-1,-1,-1,0,100000006,100000006,33,59,0,13,0,56
8238,-1,-1,-1,0,0,3,48,2,0,-1,-1,-1,8,40,0,0,15,6,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,73,43,9,33,20,4,100000003,100000003,56
9092,0,39,0,78,41,0,0,0,0,100000003,100000003,11,0,0,0,0,0,3,-1,-1,-1,0,0,75,0,61,0,100000003,100000003,1,3,37,8,100000005,-1,100000005,4,0,56
10305,0,0,4,0,0,0,-1,-1,-1,0,21,0,9,43,0,0,15,0,0,0,0,0,0,59,100000003,100000003,0,21,12,39,0,8,73,33,0,11,0,21,56
11204,0,56,0,0,0,64,0,0,61,85,21,0,0,0,0,-1,-1,-1,0,0,23,100000003,100000003,59,100000005,-1,100000005,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
12605,0,0,0,0,0,0,0,34,19,0,21,0,0,4,30,0,15,4,-1,-1,-1,100000003,100000003,59,0,0,0,19,12,11,-1,-1,-1,33,59,1,-1,-1,-1
13869,0,0,4,0,0,0,-1,-1,-1,0,21,0,-1,-1,-1,-1,-1,-1,0,0,0,0,4,59,0,19,0,0,12,39,0,0,33,33,26,62,63,69,56
15205,0,0,0,0,0,7,0,0,0,12,21,3,21,0,0,25,15,0,-1,-1,-1,0,12,59,0,7,0,55,12,39,0,0,11,33,10,28,12,0,56
15357,0,0,0,0,0,0,0,10,0,-1,-1,-1,0,0,41,0,15,24,0,0,0,-1,-1,-1,0,12,0,0,12,6,-1,-1,-1,33,24,7,100000003,100000003,56
15435,0,0,0,0,0,7,0,0,29,0,21,0,-1,-1,-1,0,15,0,60,0,40,0,0,59,7,22,14,0,12,39,0,0,0,33,26,0,17,54,56
17313,0,0,0,-1,-1,-1,0,0,0,0,21,0,21,0,0,0,15,0,0,0,1,0,0,59,0,3,10,0,12,39,0,0,1,33,2,0,42,85,56
18326,0,39,0,-1,-1,-1,9,0,1,0,0,11,13,0,0,0,0,3,1,5,0,0,0,75,0,61,0,0,36,1,0,37,8,100000005,-1,100000005,-1,-1,-1
18686,0,0,4,0,0,0,0,0,0,10,21,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,59,0,0,0,18,12,39,0,0,0,33,16,10,0,31,56
19243,0,0,4,1,0,0,0,0,0,0,21,0,-1,-1,-1,0,15,0,0,3,4,0,4,59,0,0,0,53,12,39,0,0,0,-1,-1,-1,16,3,56
19734,-1,-1,-1,-1,-1,-1,0,0,0,39,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,75,23,29,62,0,0,1,33,0,8,100000005,-1,100000005,-1,-1,-1
19814,-1,-1,-1,-1,-1,-1,61,0,0,0,6,0,0,84,0,-1,-1,-1,1,0,0,91,42,75,0,20,49,-1,-1,-1,4,0,8,100000005,-1,100000005,71,0,56
20549,0,0,4,0,0,0,0,0,0,0,21,7,0,0,0,-1,-1,-1,21,20,0,87,0,59,0,1,0,0,12,39,0,0,0,-1,-1,-1,42,21,56
21296,0,0,4,1,0,0,-1,-1,-1,0,21,38,0,0,0,0,15,0,36,0,0,0,0,59,0,0,11,6,12,39,0,0,43,33,0,32,0,31,56
