,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
8909,0,0,26,57,0,3,-1,-1,-1,0,5,0,0,0,7,0,0,0,0,0,12,33,53,0,0,55,0,100000005,-1,100000005,-1,-1,-1,-1,-1,-1,100000003,100000003,60
9454,0,0,0,57,0,11,8,0,0,0,0,0,29,0,0,-1,-1,-1,0,0,2,33,3,0,0,0,0,100000005,-1,100000005,35,5,0,0,7,22,7,42,60
10277,0,0,0,57,0,0,-1,-1,-1,0,0,57,0,3,0,0,27,14,0,0,5,33,0,0,46,0,28,100000005,-1,100000005,50,5,6,-1,-1,-1,4,0,60
11536,0,0,0,57,0,7,8,0,0,0,0,0,-1,-1,-1,4,0,5,0,39,0,33,59,2,0,55,0,100000005,-1,100000005,47,5,0,4,0,22,0,0,60
12715,0,0,0,-1,-1,-1,8,0,0,62,0,0,0,0,0,0,0,0,0,14,0,33,0,0,0,0,0,100000005,-1,100000005,14,5,0,0,0,22,21,19,60
13046,0,0,0,57,0,0,-1,-1,-1,63,2,0,0,0,0,0,1,5,0,0,0,33,59,0,100000005,-1,100000005,-1,-1,-1,-1,-1,-1,6,0,22,11,26,60
13121,0,0,0,57,12,0,8,17,0,0,0,0,0,0,0,0,0,0,1,14,0,33,0,0,-1,-1,-1,100000005,-1,100000005,0,5,0,-1,-1,-1,0,19,60
17897,0,0,0,-1,-1,-1,8,0,0,0,0,0,0,20,0,0,64,0,0,0,0,33,3,0,-1,-1,-1,100000005,-1,100000005,35,5,0,56,0,22,31,42,60
17985,0,0,0,57,0,0,8,0,0,0,0,0,62,25,0,-1,-1,-1,0,14,0,33,0,48,66,32,0,100000005,-1,100000005,14,5,0,0,26,22,19,26,60
18628,0,0,29,57,0,0,8,0,20,-1,-1,-1,0,0,0,-1,-1,-1,0,14,9,33,15,0,-1,-1,-1,100000005,-1,100000005,0,5,24,0,46,22,32,19,60
20102,0,0,0,-1,-1,-1,8,0,0,0,0,0,74,0,0,0,0,0,24,31,0,33,0,8,0,4,0,100000005,-1,100000005,47,5,0,55,0,22,7,16,60
21470,0,0,0,57,0,0,8,0,0,77,0,0,0,0,2,3,0,0,0,14,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,0,5,0,7,7,22,-1,-1,-1
21692,0,0,0,-1,-1,-1,8,0,0,0,0,0,0,0,0,0,13,0,0,14,0,33,100000006,100000006,0,0,13,100000005,-1,100000005,0,5,0,0,5,22,0,19,60
21776,0,10,0,57,2,0,8,0,25,0,1,0,36,0,0,0,0,1,0,0,21,33,0,0,0,0,0,100000005,-1,100000005,47,5,21,8,0,22,25,6,60
22708,0,93,0,57,0,0,8,0,0,17,0,0,-1,-1,-1,20,0,39,0,0,39,33,0,5,0,0,0,100000005,-1,100000005,47,5,23,5,0,22,100000003,100000003,60
23005,0,0,0,57,0,0,8,0,0,0,0,18,62,0,0,-1,-1,-1,0,14,0,33,0,48,0,89,0,100000005,-1,100000005,18,5,9,-1,-1,-1,19,13,60
23141,0,0,0,57,0,0,8,4,0,3,0,0,0,0,0,65,0,0,0,14,0,33,0,76,-1,-1,-1,100000005,-1,100000005,0,5,15,7,15,22,11,19,60
24561,0,0,0,57,0,0,-1,-1,-1,0,0,0,-1,-1,-1,0,23,0,0,0,0,33,23,0,0,73,8,100000005,-1,100000005,35,5,0,0,55,22,0,21,60
25188,0,72,0,57,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,72,0,-1,-1,-1,100000005,-1,100000005,47,5,0,100000003,100000003,22,-1,-1,-1
25905,0,0,0,-1,-1,-1,-1,-1,-1,0,43,32,-1,-1,-1,-1,-1,-1,0,0,0,33,14,78,0,1,0,-1,-1,-1,33,5,43,0,27,22,5,4,60
26506,0,0,0,57,0,0,-1,-1,-1,-1,-1,-1,0,64,0,0,0,1,-1,-1,-1,33,0,0,0,0,21,-1,-1,-1,35,5,1,0,67,22,-1,-1,-1
27843,0,36,0,57,0,0,8,7,13,0,43,0,0,0,19,0,11,0,0,0,54,-1,-1,-1,0,0,0,100000005,-1,100000005,17,5,11,-1,-1,-1,19,8,60
28140,0,36,0,57,76,0,-1,-1,-1,0,43,38,5,0,19,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,8,44,22,19,8,60
28176,0,0,0,57,0,0,8,0,0,0,0,0,36,0,0,-1,-1,-1,22,0,0,-1,-1,-1,-1,-1,-1,100000005,-1,100000005,9,5,0,19,0,22,-1,-1,-1
28755,0,0,0,57,0,0,-1,-1,-1,0,0,0,0,0,13,65,0,0,0,14,0,33,0,0,0,53,6,100000005,-1,100000005,0,5,0,7,0,22,37,19,60
29574,0,0,0,57,12,0,8,0,0,0,0,0,0,0,0,0,0,1,1,14,0,33,0,0,13,0,9,100000005,-1,100000005,4,5,0,7,34,22,0,19,60
30977,0,36,0,57,0,0,8,7,35,0,43,4,0,0,19,0,0,0,0,0,0,33,14,0,0,0,10,100000005,-1,100000005,17,5,27,6,44,22,66,8,60
31103,0,8,0,-1,-1,-1,8,0,0,0,0,0,1,0,0,0,0,0,0,14,0,33,0,0,0,0,0,100000005,-1,100000005,0,5,26,0,0,22,0,19,60
31234,0,0,0,57,5,0,8,0,0,-1,-1,-1,0,0,0,0,0,0,0,18,0,33,66,5,66,0,0,100000005,-1,100000005,47,5,0,-1,-1,-1,0,15,60
31897,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,0,0,32,12,1,-1,-1,-1,33,0,0,0,0,0,-1,-1,-1,47,5,0,8,10,22,25,0,60
32551,-1,-1,-1,57,0,0,8,0,16,0,10,0,-1,-1,-1,8,0,0,22,0,15,33,0,10,-1,-1,-1,-1,-1,-1,9,5,0,-1,-1,-1,0,0,60
