,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6457,0,0,0,0,0,3,-1,-1,-1,0,27,3,0,0,0,5,0,34,-1,-1,-1,2,62,50,32,0,0,13,0,0,47,4,0,0,54,45,1,50,12
7049,0,0,0,-1,-1,-1,0,0,2,0,0,11,0,6,0,0,0,0,20,0,0,11,0,1,6,100000006,100000006,0,55,7,47,3,1,15,64,0,-1,-1,-1
8152,0,0,0,-1,-1,-1,-1,-1,-1,0,64,3,0,0,8,45,0,34,0,0,9,0,57,0,0,24,61,77,100000006,100000006,47,85,1,100000003,100000003,0,100000003,100000003,12
11206,0,0,0,0,0,0,0,0,0,0,0,24,0,100000006,100000006,2,0,26,20,16,0,100000005,-1,100000005,-1,-1,-1,0,27,0,47,3,0,23,31,0,1,100000006,100000006
12318,0,0,0,26,0,0,100000003,100000003,0,0,18,0,0,0,0,0,0,0,0,0,9,0,6,0,11,51,0,0,0,28,47,3,28,100000003,100000003,0,1,23,1
13030,-1,-1,-1,0,0,1,0,0,0,0,64,0,0,0,0,-1,-1,-1,20,0,3,0,100000006,100000006,0,26,0,100000003,100000003,0,47,3,0,33,0,4,1,0,6
13883,0,0,12,0,0,0,100000003,100000003,0,87,100000006,100000006,-1,-1,-1,-1,-1,-1,0,8,9,18,38,0,0,0,0,64,0,28,47,3,28,0,4,28,1,63,51
14847,0,0,0,100000005,-1,100000005,0,0,29,0,0,5,0,0,10,0,2,0,0,0,9,38,0,0,52,0,13,0,21,2,47,3,28,100000005,-1,100000005,-1,-1,-1
15025,0,0,0,26,0,11,100000003,100000003,8,0,0,0,0,0,43,14,0,0,0,0,9,0,6,0,11,51,0,-1,-1,-1,47,3,28,-1,-1,-1,1,23,1
15518,0,8,0,-1,-1,-1,100000003,100000003,0,0,0,0,0,0,0,0,0,0,0,0,9,46,6,40,11,51,0,0,0,28,47,3,28,2,3,0,1,23,1
